,flightNumber,departureAirportFsCode,arrivalAirportFsCode,delay_time,aircraft_model,tailnumber,flights_time,departureTerminal,arrivalTerminal,departureAirportLat,departureAirportLon,arrivalAirportLat,arrivalAirportLon,departureAirportWeather,arrivalAirportWeather,is_crestian_holiday,departureDate_year,departureDate_month,departureDate_day,departureDate_hour,departureDate_minute,arrivalDate_year,arrivalDate_month,arrivalDate_day,arrivalDate_hour,arrivalDate_minute
989,14,JFK,TLV,92,789,4X-EDL,578,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,0,1,0,2022,4,11,18,30,2022,4,12,5,0
990,17,TLV,MIA,45,789,4X-EDL,790,TLV_TLV_TLV_TLV_TLV_TLV_3,MIA_MIA_MIA_MIA_MIA_MIA_S,32.000454,34.870743,25.796,-80.27824,1,2,0,2022,4,11,21,15,2022,4,12,10,30
991,315,TLV,LHR,19,789,4X-EDL,288,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,1,1,0,2022,4,12,7,10,2022,4,12,12,35
992,316,LHR,TLV,32,789,4X-EDL,253,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,1,0,2022,4,12,14,15,2022,4,12,19,0
993,18,MIA,TLV,26,789,4X-EDL,674,MIA_MIA_MIA_MIA_MIA_MIA_S,TLV_TLV_TLV_TLV_TLV_TLV_3,25.796,-80.27824,32.000454,34.870743,3,0,0,2022,4,13,16,0,2022,4,14,4,0
994,315,TLV,LHR,54,789,4X-EDL,273,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,3,0,2022,4,14,7,10,2022,4,14,12,35
995,316,LHR,TLV,41,789,4X-EDL,250,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,0,0,2022,4,14,14,15,2022,4,14,19,0
996,973,TLV,DXB,0,789,4X-EDL,185,TLV_TLV_TLV_TLV_TLV_TLV_3,DXB_DXB_DXB_DXB_DXB_DXB_1,32.000454,34.870743,25.248665,55.352917,0,0,1,2022,4,17,10,55,2022,4,17,14,35
997,974,DXB,TLV,37,789,4X-EDL,177,DXB_DXB_DXB_DXB_DXB_DXB_1,TLV_TLV_TLV_TLV_TLV_TLV_3,25.248665,55.352917,32.000454,34.870743,0,0,1,2022,4,17,16,10,2022,4,17,19,30
998,27,TLV,EWR,2,789,4X-EDL,664,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,0,1,2022,4,17,21,30,2022,4,18,9,15
999,317,TLV,LHR,0,789,4X-EDL,269,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,4,19,14,20,2022,4,19,19,45
1000,318,LHR,TLV,0,789,4X-EDL,242,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,1,0,2022,4,19,21,20,2022,4,20,2,15
1001,7,TLV,JFK,26,789,4X-EDL,680,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,1,0,0,2022,4,20,7,30,2022,4,20,19,20
1002,2,JFK,TLV,0,789,4X-EDL,594,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,0,0,0,2022,4,20,21,30,2022,4,21,8,0
1003,1017,TLV,MIA,20,789,4X-EDL,732,TLV_TLV_TLV_TLV_TLV_TLV_3,MIA_MIA_MIA_MIA_MIA_MIA_S,32.000454,34.870743,25.796,-80.27824,0,51,0,2022,4,25,2,45,2022,4,25,16,0
1004,18,MIA,TLV,499,789,4X-EDL,683,MIA_MIA_MIA_MIA_MIA_MIA_S,TLV_TLV_TLV_TLV_TLV_TLV_3,25.796,-80.27824,32.000454,34.870743,51,0,0,2022,4,25,16,0,2022,4,26,4,0
1005,315,TLV,LHR,84,789,4X-EDL,278,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,3,0,2022,4,26,7,10,2022,4,26,12,35
1006,316,LHR,TLV,44,789,4X-EDL,244,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,0,0,2022,4,26,14,15,2022,4,26,19,0
1007,1,TLV,JFK,94,789,4X-EDL,652,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,1,2,0,2022,4,26,22,0,2022,4,27,9,50
1008,4,JFK,TLV,33,789,4X-EDL,597,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,3,1,0,2022,4,27,15,0,2022,4,28,1,30
1009,327,TLV,CDG,31,789,4X-EDL,266,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,1,0,2022,4,29,10,30,2022,4,29,15,30
1010,326,CDG,TLV,1,789,4X-EDL,214,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,0,1,0,2022,4,30,21,15,2022,5,1,1,40
1011,5,TLV,LAX,20,789,4X-EDL,850,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,1,0,2022,4,30,22,5,2022,5,1,13,0
1012,973,TLV,DXB,0,789,4X-EDL,184,TLV_TLV_TLV_TLV_TLV_TLV_3,DXB_DXB_DXB_DXB_DXB_DXB_1,32.000454,34.870743,25.248665,55.352917,0,0,0,2022,5,1,11,20,2022,5,1,15,0
1013,974,DXB,TLV,18,789,4X-EDL,192,DXB_DXB_DXB_DXB_DXB_DXB_1,TLV_TLV_TLV_TLV_TLV_TLV_3,25.248665,55.352917,32.000454,34.870743,0,1,0,2022,5,1,16,35,2022,5,1,19,55
1014,6,LAX,TLV,37,789,4X-EDL,782,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,1,0,0,2022,5,2,18,30,2022,5,3,8,25
1015,14,JFK,TLV,0,789,4X-EDL,590,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,53,51,0,2022,5,4,18,30,2022,5,5,5,0
1016,7,TLV,JFK,722,789,4X-EDL,678,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,51,1,0,2022,5,5,7,30,2022,5,5,19,20
1017,2,JFK,TLV,678,789,4X-EDL,584,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,1,51,0,2022,5,5,21,30,2022,5,6,8,0
1018,5,TLV,LAX,14,789,4X-EDL,870,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,2,0,2022,5,7,22,5,2022,5,8,13,0
1019,6,LAX,TLV,12,789,4X-EDL,757,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,1,0,0,2022,5,9,18,30,2022,5,10,8,25
1020,17,TLV,MIA,66,789,4X-EDL,748,TLV_TLV_TLV_TLV_TLV_TLV_3,MIA_MIA_MIA_MIA_MIA_MIA_S,32.000454,34.870743,25.796,-80.27824,0,0,0,2022,5,9,21,15,2022,5,10,10,30
1021,17,TLV,MIA,24,789,4X-EDL,763,TLV_TLV_TLV_TLV_TLV_TLV_3,MIA_MIA_MIA_MIA_MIA_MIA_S,32.000454,34.870743,25.796,-80.27824,0,51,0,2022,5,10,21,15,2022,5,11,10,30
1022,18,MIA,TLV,0,789,4X-EDL,687,MIA_MIA_MIA_MIA_MIA_MIA_S,TLV_TLV_TLV_TLV_TLV_TLV_3,25.796,-80.27824,32.000454,34.870743,1,0,0,2022,5,11,16,0,2022,5,12,4,0
1023,315,TLV,LHR,4,789,4X-EDL,272,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,3,0,2022,5,12,7,10,2022,5,12,12,35
1024,316,LHR,TLV,4,789,4X-EDL,252,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,0,0,2022,5,12,14,15,2022,5,12,19,0
1025,27,TLV,EWR,1,789,4X-EDL,670,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,3,0,2022,5,12,21,30,2022,5,13,9,15
1026,325,TLV,CDG,39,789,4X-EDL,266,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,51,0,2022,5,15,17,0,2022,5,15,21,55
1027,5,TLV,LAX,122,789,4X-EDL,911,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,1,0,2022,5,15,22,5,2022,5,16,13,0
1028,1326,CDG,TLV,53,789,4X-EDL,226,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,51,1,0,2022,5,15,23,25,2022,5,16,3,50
1029,338,AMS,TLV,151,789,4X-EDL,240,AMS_AMS_AMS_AMS_AMS_AMS_3,TLV_TLV_TLV_TLV_TLV_TLV_3,52.30907,4.763385,32.000454,34.870743,51,2,0,2022,5,16,12,25,2022,5,16,16,45
1030,6,LAX,TLV,98,789,4X-EDL,809,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,1,0,0,2022,5,17,18,30,2022,5,18,8,25
1031,8,JFK,TLV,0,789,4X-EDL,591,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,0,0,0,2022,5,18,3,50,2022,5,18,14,20
1032,11,TLV,JFK,98,789,4X-EDL,670,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,1,0,2022,5,18,10,15,2022,5,18,22,5
1033,315,TLV,LHR,8,789,4X-EDL,280,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,5,22,7,10,2022,5,22,12,35
1034,316,LHR,TLV,54,789,4X-EDL,250,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,0,0,2022,5,22,14,15,2022,5,22,19,0
1035,27,TLV,EWR,12,789,4X-EDL,656,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,1,0,2022,5,22,21,30,2022,5,23,9,15
1036,26,EWR,TLV,8,789,4X-EDL,573,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,53,0,0,2022,5,23,1,0,2022,5,23,11,25
1037,317,TLV,LHR,84,789,4X-EDL,262,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,5,24,14,20,2022,5,24,19,45
1038,318,LHR,TLV,46,789,4X-EDL,261,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,1,0,2022,5,24,21,20,2022,5,25,2,15
1039,7,TLV,JFK,8,789,4X-EDL,682,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,1,0,2022,5,25,7,30,2022,5,25,19,20
1040,2,JFK,TLV,0,789,4X-EDL,582,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,1,0,0,2022,5,25,21,30,2022,5,26,8,0
1041,11,TLV,JFK,80,789,4X-EDL,676,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,3,0,2022,5,26,10,15,2022,5,26,22,5
1042,8,JFK,TLV,7,789,4X-EDL,605,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,51,0,0,2022,5,27,3,50,2022,5,27,14,20
1043,5,TLV,LAX,64,789,4X-EDL,878,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,2,0,2022,5,28,22,5,2022,5,29,13,0
1044,6,LAX,TLV,13,789,4X-EDL,819,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,0,0,0,2022,5,30,18,30,2022,5,31,8,25
1045,317,TLV,LHR,20,789,4X-EDL,279,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,2,0,2022,5,31,14,20,2022,5,31,19,45
1046,318,LHR,TLV,26,789,4X-EDL,236,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,1,0,2022,5,31,21,20,2022,6,1,2,15
1047,7,TLV,JFK,16,789,4X-EDL,661,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,2,0,2022,6,1,7,30,2022,6,1,19,20
1048,2,JFK,TLV,112,789,4X-EDL,605,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,1,0,0,2022,6,1,21,30,2022,6,2,8,0
1049,8,JFK,TLV,135,789,4X-EDL,552,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,2,0,0,2022,6,2,3,50,2022,6,2,14,20
1050,11,TLV,JFK,91,789,4X-EDL,666,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,63,0,2022,6,2,10,15,2022,6,2,22,5
1051,8,JFK,TLV,43,789,4X-EDL,597,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,3,0,0,2022,6,3,3,50,2022,6,3,14,20
1052,317,TLV,LHR,4,789,4X-EDL,276,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,51,0,2022,6,6,14,20,2022,6,6,19,45
1053,318,LHR,TLV,13,789,4X-EDL,247,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,1,0,2022,6,6,21,20,2022,6,7,2,15
1054,5,TLV,LAX,29,789,4X-EDL,854,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,3,0,2022,6,6,22,5,2022,6,7,13,0
1055,315,TLV,LHR,17,789,4X-EDL,274,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,1,51,0,2022,6,7,7,10,2022,6,7,12,35
1056,316,LHR,TLV,32,789,4X-EDL,245,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,51,0,0,2022,6,7,14,15,2022,6,7,19,0
1057,6,LAX,TLV,32,789,4X-EDL,797,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,1,0,0,2022,6,8,18,30,2022,6,9,8,25
1058,31,TLV,YYZ,36,789,4X-EDL,674,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,2,0,2022,6,9,10,30,2022,6,9,22,15
1059,32,YYZ,TLV,95,789,4X-EDL,588,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,0,0,0,2022,6,10,0,30,2022,6,10,11,10
1060,5,TLV,LAX,182,789,4X-EDL,854,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,1,0,2022,6,11,22,5,2022,6,12,13,0
1061,6,LAX,TLV,3,789,4X-EDL,779,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,2,0,0,2022,6,13,18,30,2022,6,14,8,25
1062,7,TLV,JFK,1,789,4X-EDL,680,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,0,0,2022,6,14,10,15,2022,6,14,22,5
1063,27,TLV,EWR,24,789,4X-EDL,654,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,3,0,2022,6,15,21,30,2022,6,16,9,15
1064,1026,EWR,TLV,32,789,4X-EDL,582,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,3,0,0,2022,6,16,11,15,2022,6,16,21,40
1065,385,TLV,FCO,9,789,4X-EDL,169,TLV_TLV_TLV_TLV_TLV_TLV_3,FCO_FCO_FCO_FCO_FCO_FCO_3,32.000454,34.870743,41.794594,12.250346,0,0,0,2022,6,17,6,5,2022,6,17,9,45
1066,386,FCO,TLV,14,789,4X-EDL,177,FCO_FCO_FCO_FCO_FCO_FCO_3,TLV_TLV_TLV_TLV_TLV_TLV_3,41.794594,12.250346,32.000454,34.870743,1,0,0,2022,6,17,11,15,2022,6,17,14,40
1067,5,TLV,LAX,60,789,4X-EDL,876,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,0,0,2022,6,18,22,5,2022,6,19,13,0
1068,6,LAX,TLV,81,789,4X-EDL,751,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,0,1,0,2022,6,20,18,30,2022,6,21,8,25
1069,17,TLV,MIA,85,789,4X-EDL,727,TLV_TLV_TLV_TLV_TLV_TLV_3,MIA_MIA_MIA_MIA_MIA_MIA_S,32.000454,34.870743,25.796,-80.27824,1,51,0,2022,6,20,21,15,2022,6,21,10,30
1070,18,MIA,TLV,63,789,4X-EDL,698,MIA_MIA_MIA_MIA_MIA_MIA_S,TLV_TLV_TLV_TLV_TLV_TLV_3,25.796,-80.27824,32.000454,34.870743,51,0,0,2022,6,22,16,0,2022,6,23,4,0
1071,315,TLV,LHR,1,789,4X-EDL,286,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,51,0,2022,6,23,7,10,2022,6,23,12,35
1072,316,LHR,TLV,31,789,4X-EDL,232,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,53,0,0,2022,6,23,14,15,2022,6,23,19,0
1073,27,TLV,EWR,6,789,4X-EDL,672,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,3,0,2022,6,23,21,30,2022,6,24,9,15
1074,5,TLV,LAX,95,789,4X-EDL,851,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,1,2,0,2022,6,25,22,5,2022,6,26,13,0
1075,5,TLV,LAX,45,789,4X-EDL,845,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,1,0,2022,6,26,22,5,2022,6,27,13,0
1076,6,LAX,TLV,55,789,4X-EDL,802,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,0,0,0,2022,6,27,18,30,2022,6,28,8,25
1077,317,TLV,LHR,18,789,4X-EDL,269,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,6,28,14,20,2022,6,28,19,45
1078,318,LHR,TLV,3,789,4X-EDL,246,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,0,0,2022,6,28,21,20,2022,6,29,2,5
1079,338,AMS,TLV,107,789,4X-EDL,232,AMS_AMS_AMS_AMS_AMS_AMS_3,TLV_TLV_TLV_TLV_TLV_TLV_3,52.30907,4.763385,32.000454,34.870743,0,0,0,2022,6,29,10,40,2022,6,29,15,0
1080,385,TLV,FCO,148,789,4X-EDL,172,TLV_TLV_TLV_TLV_TLV_TLV_3,FCO_FCO_FCO_FCO_FCO_FCO_3,32.000454,34.870743,41.794594,12.250346,0,0,0,2022,7,1,5,5,2022,7,1,8,45
1081,386,FCO,TLV,201,789,4X-EDL,161,FCO_FCO_FCO_FCO_FCO_FCO_3,TLV_TLV_TLV_TLV_TLV_TLV_3,41.794594,12.250346,32.000454,34.870743,1,0,0,2022,7,1,10,15,2022,7,1,13,40
1082,5,TLV,LAX,63,789,4X-EDL,853,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,0,2,0,2022,7,3,22,5,2022,7,4,13,0
1083,6,LAX,TLV,0,789,4X-EDL,792,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,0,0,0,2022,7,4,18,30,2022,7,5,8,25
1084,317,TLV,LHR,3,789,4X-EDL,270,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,0,0,2022,7,5,14,20,2022,7,5,19,45
1085,318,LHR,TLV,9,789,4X-EDL,236,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,2,0,2022,7,5,21,20,2022,7,6,2,5
1086,337,TLV,AMS,7,789,4X-EDL,250,TLV_TLV_TLV_TLV_TLV_TLV_3,AMS_AMS_AMS_AMS_AMS_AMS_3,32.000454,34.870743,52.30907,4.763385,1,2,0,2022,7,6,4,5,2022,7,6,9,5
1087,338,AMS,TLV,47,789,4X-EDL,220,AMS_AMS_AMS_AMS_AMS_AMS_3,TLV_TLV_TLV_TLV_TLV_TLV_3,52.30907,4.763385,32.000454,34.870743,1,0,0,2022,7,6,10,40,2022,7,6,15,0
1088,5,TLV,LAX,59,789,4X-EDL,879,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,1,2,0,2022,7,9,22,5,2022,7,10,13,0
1089,5,TLV,LAX,52,789,4X-EDL,863,TLV_TLV_TLV_TLV_TLV_TLV_3,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,32.000454,34.870743,33.943398,-118.40828,2,3,0,2022,7,10,22,5,2022,7,11,13,0
1090,6,LAX,TLV,1,789,4X-EDL,794,LAX_LAX_LAX_LAX_LAX_LAX_TBIT,TLV_TLV_TLV_TLV_TLV_TLV_3,33.943398,-118.40828,32.000454,34.870743,0,0,0,2022,7,11,18,30,2022,7,12,8,25
1091,317,TLV,LHR,0,789,4X-EDL,268,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,2,0,2022,7,12,14,20,2022,7,12,19,45
1092,318,LHR,TLV,0,789,4X-EDL,243,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,0,0,2022,7,12,21,20,2022,7,13,2,15
1093,25,TLV,EWR,72,789,4X-EDL,691,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,0,0,2022,7,13,3,30,2022,7,13,15,20
1094,28,EWR,TLV,68,789,4X-EDL,569,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,1,0,2022,7,13,17,30,2022,7,14,3,55
1095,31,TLV,YYZ,57,789,4X-EDL,675,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,1,0,2022,7,14,8,0,2022,7,14,19,45
1096,32,YYZ,TLV,95,789,4X-EDL,582,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,1,0,0,2022,7,14,22,0,2022,7,15,8,40
